dragonID,eventUUID,eventTimestamp,utc_offset,eventName,name,type,region,size_ft
544d114f-a9a7-40e1-b433-fbaed0d1eb51,fb0ff129-5e2b-49fa-bb2c-e9b2ca9b89f6,2020-03-21 01:53:28,-4:00,dragonSpawned,Chubby Stormmuffin,Alabaster,Valley,76
cc693265-57b4-46c9-a97c-14ff375155dd,7f224d47-f353-43f1-962a-ba311ac10c8e,2020-03-21 01:53:29,-4:00,dragonSpawned,Loud Meepflame,Alabaster,Valley,85
075f3307-e34d-4097-a701-5e54a093629a,2367af0f-0635-4fb2-a266-2409a7b161f2,2020-03-21 01:53:29,-4:00,dragonSpawned,Solemn Doodleswallow,Golden,Riverside,388
45c3cf20-73ec-4d48-9e15-d28c03e59b38,75b40c06-1c60-494a-b519-197d5ab9023e,2020-03-21 01:53:30,-4:00,dragonSpawned,Sparkly Frostfossil,Alabaster,Valley,65
ef24c8d6-a7e2-4332-a451-597990a5e89b,5c093581-1d5c-43bf-adc7-7369a2d532fa,2020-03-21 01:53:30,-4:00,dragonSpawned,Bashful Glassfeather,Onyx,Mountains,348
e35bab8b-d66a-4c74-ade4-69af9edc5083,35dd51a3-9075-484a-88a4-17944f3800f2,2020-03-21 01:53:30,-4:00,dragonSpawned,Silky Honeygulper,Onyx,Mountains,274
2be644cc-c90d-4110-9250-38143a9d12f9,349019c2-3284-4f1e-b0c4-fc78e47a006d,2020-03-21 01:53:31,-4:00,dragonSpawned,Muscular Cracklemixer,Silver,Coastal,106
098d657e-d7ea-4e77-8182-78a9b07c0a77,8b373c7c-c669-4a11-8dc7-25915a4b0a7f,2020-03-21 01:53:31,-4:00,dragonSpawned,Laughing Beanweaver,Purple,Riverside,10
6c9299fc-e6e7-4533-aa6c-6a069df64cf5,bddb78e1-b83f-4d3f-a741-e5170dc515da,2020-03-21 01:53:32,-4:00,dragonSpawned,Tough Cackleknap,Alabaster,Valley,32
ff797817-f346-47c9-b21c-14995f2749c7,665dd305-f9f9-48a2-81a8-55b54e99aebb,2020-03-21 01:53:32,-4:00,dragonSpawned,Angelic Shinepearl,Golden,Riverside,466
0244e4af-20b9-4376-b8dd-4ed3163ec3d4,1b542468-74d3-4b74-abd4-2cbb8c4ea587,2020-03-21 01:53:32,-4:00,dragonSpawned,Burnt Tootflea,Bronze,Coastal,64
3867b60d-bb47-4726-9c16-cf5092879da3,b2fca865-8f42-4408-9b8f-2454e6320a53,2020-03-21 01:53:33,-4:00,dragonSpawned,Chatty Timespine,Silver,Coastal,81
5e1c0601-cfd2-40f6-a35a-ff1005619e2d,dfa49214-d8b2-4027-a3d0-f6b8206704c7,2020-03-21 01:53:33,-4:00,dragonSpawned,Mournful Torchpaw,Azul,Valley,43
60d00ce5-78ca-472c-82c1-383626887180,f84f79e9-8c03-4799-8eaa-0a52c25886ef,2020-03-21 01:53:34,-4:00,dragonSpawned,Frail Chaosgulper,Alabaster,Valley,30
1cfa5196-9d9b-4a99-b98e-e45257ea871d,e05cef09-3fa1-4dbf-8be5-f42326ffdf46,2020-03-21 01:53:34,-4:00,dragonSpawned,Solemn Darkheart,Bronze,Coastal,48
3d840c5a-f320-4c4f-82d5-df6de84707d5,634530be-c33a-444f-8551-c290f920e9ad,2020-03-21 01:53:34,-4:00,dragonSpawned,Trustworthy Beepsnoot,Bronze,Coastal,48
c3a05813-8b84-4b32-bdc1-5699ff9f3978,37633184-386c-4dc9-b38a-2d44ebe782d9,2020-03-21 01:53:35,-4:00,dragonSpawned,Hefty Deathfluff,Golden,Riverside,150
f2e5bcd8-068f-4e45-a5e4-758588cd934e,21bc03f3-e161-43ae-9800-1411d03f0644,2020-03-21 01:53:35,-4:00,dragonSpawned,Burnt Icescooper,Garnet,Coastal,15
ea16b2e7-5047-47f1-bded-c8c87bab200f,2c739f9f-b1d3-4037-9058-ccd5cd0eb00a,2020-03-21 01:53:36,-4:00,dragonSpawned,Dutiful Brighttalon,Azul,Valley,35
8b6e118b-c948-49e1-bb81-06646306b120,7caafb4e-8d23-47f3-8847-006b28f602b2,2020-03-21 01:53:36,-4:00,dragonSpawned,Generous Discordwhale,Rainbow,Coastal,219
af54d231-244a-4c04-9ce5-530bdb742d49,58e5bf57-a54f-403b-9286-27c4a80fe74b,2020-03-21 01:53:36,-4:00,dragonSpawned,Loyal Meeplight,Garnet,Coastal,7
e17fd689-3705-4ab1-a994-c055c77f15cc,827a95ef-a25e-4906-87d1-f844fa02834e,2020-03-21 01:53:37,-4:00,dragonSpawned,Unfaithful Ashfang,Purple,Riverside,8
6b386513-62fd-42c0-964f-fbd22c2fb3af,d3c9c607-4da3-48ac-ab90-6430ccacc680,2020-03-21 01:53:37,-4:00,dragonSpawned,Frail Snowdestroyer,Azul,Valley,43
5636cb7d-7db1-4a9e-a8c6-67ef10518161,9fc64c88-5ffe-4b7f-b1e2-5ffa9f4d0ce2,2020-03-21 01:53:38,-4:00,dragonSpawned,Angelic Blazefry,Onyx,Mountains,333
9c063578-1a3b-40ec-95ec-093ae0a87efc,41f4093e-2a28-464c-88cc-8fdc0411feb4,2020-03-21 01:53:38,-4:00,dragonSpawned,Misunderstood Tootdestroyer,Onyx,Mountains,241
0b27f0bb-b1c9-4600-ad7e-b6a1ac732def,39fbf49e-6fa4-4339-a923-fdb089604d48,2020-03-21 01:53:38,-4:00,dragonSpawned,Bashful Smokewig,Silver,Coastal,85
b8edf73f-fc4d-4c57-a09f-110a9cd68a29,e6ac5aac-8c18-4496-bbf2-57f80003fabd,2020-03-21 01:53:39,-4:00,dragonSpawned,Fast Darkfeather,Rainbow,Coastal,199
d3266f5e-0fc1-4432-80a7-e505c6dee284,194b22db-b601-4be6-a8db-a5f4ba355e0c,2020-03-21 01:53:39,-4:00,dragonSpawned,Devoted Divetalon,Golden,Riverside,153
7fafa4c4-b4b1-49ad-89b1-49adff9cb3f8,9f562a19-c3e2-402d-965c-020b9fa911a9,2020-03-21 01:53:39,-4:00,dragonSpawned,Sparkly Glacialdevourer,Rainbow,Coastal,258
92760451-e960-4438-8399-594c264c4b89,21a27076-8bca-474a-b514-f12954b2f78a,2020-03-21 01:53:40,-4:00,dragonSpawned,Irritated Duskscooper,Bronze,Coastal,49
a5fa1793-139b-4d72-9141-08512e61af50,97c8a293-c039-4dc3-84e2-5e05cddec634,2020-03-21 01:53:40,-4:00,dragonSpawned,Laughing Shallowhead,Bronze,Coastal,39
ba56be72-c9f6-4927-82fc-b1f4ef54b426,d85aba57-ded1-479e-84e9-5575136962cc,2020-03-21 01:53:41,-4:00,dragonSpawned,Muscular Frozenflare,Silver,Coastal,102
8510b72e-9ef2-4203-be3d-d100940ed799,4756a351-7f34-4ff5-8716-61a7bede35db,2020-03-21 01:53:41,-4:00,dragonSpawned,Sparkly Scalehoof,Onyx,Mountains,234
425bd15b-6014-4b41-a7ba-3b1002b31252,b047981b-b3b8-4b5d-a305-20f58b317b9c,2020-03-21 01:53:41,-4:00,dragonSpawned,Angelic Firenail,Azul,Valley,47
57f70b54-08fa-4568-a5fa-b9a250ed43ab,0722b612-8b9a-4294-9c52-90522ae2f0b8,2020-03-21 01:53:42,-4:00,dragonSpawned,Floating Duskskull,Azul,Valley,47
3063468e-359e-4285-b977-3050080abca1,99909848-d692-4ba3-81ee-bd0ba5fe05f4,2020-03-21 01:53:42,-4:00,dragonSpawned,Apathetic Keepgobbler,Golden,Riverside,490
6f7808d9-a549-4796-884c-44902487651e,e67a4765-50a4-462a-a967-d07aa0eb1c7b,2020-03-21 01:53:43,-4:00,dragonSpawned,Silky Shallowflea,Golden,Riverside,273
bf6124d4-1999-4d2f-8434-61b618316d73,3c8532db-f14b-40fa-a50b-96825f5118fe,2020-03-21 01:53:43,-4:00,dragonSpawned,Little Snoregobbler,Emerald,Mountains,20
9392a892-38ae-40dc-8fd5-ac0b0dc74347,77a4114b-da77-49de-8b79-abe42fe78870,2020-03-21 01:53:43,-4:00,dragonSpawned,Little Smokeray,Onyx,Mountains,343
e9305c9b-c6eb-4730-a09a-9768929c2c3f,3d1532aa-aacd-4efb-8ced-977dea8f2ce1,2020-03-21 01:53:44,-4:00,dragonSpawned,Sparkly Gloomnail,Golden,Riverside,398
b030559c-aa9e-439c-965d-0ceec93091ee,02222274-55d2-4430-a897-02bd452d74d2,2020-03-21 01:53:44,-4:00,dragonSpawned,Hopeful Wildspine,Rainbow,Coastal,178
e3b1eea7-337e-4214-a98c-41150d00aec3,2415332a-beaa-4910-b8aa-3dede558b08f,2020-03-21 01:53:45,-4:00,dragonSpawned,Apathetic Stronkswallow,Purple,Riverside,11
588cd9f0-074e-4aa8-a037-b053c417e46f,8e122dc2-cd7f-451d-b9ea-1d44ab972c59,2020-03-21 01:53:45,-4:00,dragonSpawned,Sparkly Terrorlight,Garnet,Coastal,19
e70345c5-c4d3-48c1-91a9-a3bb65cbd3cb,7fe32559-4b6c-4dfc-9723-d82edab83866,2020-03-21 01:53:45,-4:00,dragonSpawned,Impervious Palegulper,Rainbow,Coastal,259
369711dd-01ac-4740-ac5d-e2d63b89e04d,2d96302f-1991-43b3-bc3f-fb71cd8aaea6,2020-03-21 01:53:46,-4:00,dragonSpawned,Persistent Gloomback,Golden,Riverside,353
d4e5d342-42fc-4e05-8325-044026ffd839,117edfe4-4ed9-4d0f-8bde-f3ef9ed65b67,2020-03-21 01:53:46,-4:00,dragonSpawned,Tough Brightflame,Purple,Riverside,8
38ea00ae-5a8c-44f4-aa0f-e77f88264b54,670563bd-ed18-4a3c-a4d3-5c7e88f84c87,2020-03-21 01:53:47,-4:00,dragonSpawned,Fierce Starflurry,Bronze,Coastal,60
27ffd169-8125-44d6-99ed-4ebac54e9757,1d1c56b1-8fd0-4156-a480-306814560b29,2020-03-21 01:53:47,-4:00,dragonSpawned,Slow Mistwig,Purple,Riverside,14
0acbc469-4cf0-44ad-a4bc-c9f3ec5fb16f,2209d953-e2d4-404e-a08a-4c5e6620dec3,2020-03-21 01:53:47,-4:00,dragonSpawned,Spotted Icepearl,Onyx,Mountains,227
89833c64-c3b2-411d-aea2-050b307f681a,6c0ea7bb-9e1e-4df6-9864-c4fce3482b87,2020-03-21 01:53:48,-4:00,dragonSpawned,Burnt Torchchest,Azul,Valley,38
7092260e-dd6b-4143-819e-8f863850533c,646ba05b-2aef-4a82-a2e3-546ec980822f,2020-03-21 01:53:48,-4:00,dragonSpawned,Frail Bonehoof,Rainbow,Coastal,318
dd92f0f3-4ee4-4b50-a9c2-dab02a91f455,dd348113-5827-4740-ad99-c0b58d5a4865,2020-03-21 01:53:49,-4:00,dragonSpawned,Mopey Smolderlight,Garnet,Coastal,10
23e83bf6-7f3d-494e-adfd-5a7ed8d12205,0db24843-d512-4135-b140-0aedaa90610f,2020-03-21 01:53:49,-4:00,dragonSpawned,Hefty Cacklepearl,Purple,Riverside,5
a93688b2-2228-4971-9fb3-908327d07581,0beb22bb-55d0-4f41-83a5-db93c8995677,2020-03-21 01:53:49,-4:00,dragonSpawned,Trustworthy Sunlamp,Azul,Valley,44
f8ed4a26-5614-41b9-8cb1-48d0f931a7a3,3ec60aed-c9b5-49b4-876a-bdbad23015fe,2020-03-21 01:53:50,-4:00,dragonSpawned,Happy Discordpearl,Silver,Coastal,82
b50d896f-3cee-4b0d-ad7c-7b387e5107e8,a3a689ce-0cdb-4e90-9431-abe85fbd5f62,2020-03-21 01:53:50,-4:00,dragonSpawned,Unreliable Whistlewhale,Silver,Coastal,90
576a1860-fd47-4af9-a2d6-1c4082e777cc,a4d7388c-69c3-4cdd-993e-82d6b79c904a,2020-03-21 01:53:51,-4:00,dragonSpawned,Mournful Ashskunk,Silver,Coastal,96
1bb25049-cdae-4c80-8755-9afa2a56e56d,cc9ad671-354c-4001-b6d7-0c1a758fc79a,2020-03-21 01:53:51,-4:00,dragonSpawned,Late Heatinfuser,Alabaster,Valley,72
2a46270f-222d-4761-8119-83cd65d86426,fa23db51-b607-4f84-b468-82ab2c492a33,2020-03-21 01:53:51,-4:00,dragonSpawned,Slow Glassflare,Bronze,Coastal,66
273301d8-2784-4331-a946-479c98bd97c9,1ce1ef91-b31a-43ce-bed4-095563b760c5,2020-03-21 01:53:52,-4:00,dragonSpawned,Devoted Cacklefloof,Bronze,Coastal,44
8aa57520-9a93-41b7-bf9e-a331bc2d0b5e,f60ddff3-4cea-4a0c-86e6-755aea256a2f,2020-03-21 01:53:52,-4:00,dragonSpawned,Hopeful Ashfeather,Azul,Valley,36
374704d3-d00c-4735-9a4e-a7f8fb77bd9d,ae17f61a-ae7d-4c55-87d9-27158a8147f5,2020-03-21 01:53:53,-4:00,dragonSpawned,Sitting Nightlight,Purple,Riverside,14
ca8175ad-255c-4175-ab4b-ef880b42f08b,f0cd2df3-5d3c-4de8-ac69-e9bad218fad5,2020-03-21 01:53:53,-4:00,dragonSpawned,Silky Whistleflea,Golden,Riverside,479
ca6033fc-a45e-4ee9-9745-1b9b6e7de4c7,7669a1dc-9def-45ff-8680-3caacbf29369,2020-03-21 01:53:53,-4:00,dragonSpawned,Hopeful Mistbug,Silver,Coastal,90
b6acb966-3b90-437c-a994-965ffef5dafe,477cb8eb-879b-4da7-86a6-a55bfe9028e6,2020-03-21 01:53:54,-4:00,dragonSpawned,Apathetic Crystaldestroyer,Garnet,Coastal,7
e09237e8-ac87-4d40-96b6-d4bcdf8c5d43,dcda9669-cb3a-4ca3-87f2-7e308525923c,2020-03-21 01:53:54,-4:00,dragonSpawned,Helpful Mistwing,Bronze,Coastal,64
e1d9ca83-ffcc-4cec-ad14-ba697c772125,ec5f8e37-27a0-4cf0-aa27-828dc3d5bb87,2020-03-21 01:53:55,-4:00,dragonSpawned,Hoarding Blazebeet,Bronze,Coastal,35
f9eb8a91-b3ef-4995-bdfa-17dd6a07a3f3,e479a589-2da1-4457-a79e-ae72ff90bdb5,2020-03-21 01:53:55,-4:00,dragonSpawned,Sparkly Cracklegobbler,Onyx,Mountains,303
59482ed3-14ff-465c-b289-2cd5fe144807,c7187024-970a-4a9c-954c-9734adfac09d,2020-03-21 01:53:55,-4:00,dragonSpawned,Late Smoldergulper,Purple,Riverside,9
79de1c05-e68a-4c35-b850-aa8eab56ed85,daae057c-6b57-4779-a6eb-eea01cdaccda,2020-03-21 01:53:56,-4:00,dragonSpawned,Free Droppuddle,Golden,Riverside,447
f3d1d024-1e84-4b32-958b-371972165ad2,6964bc0f-5cab-4685-b6b7-74f3f638518c,2020-03-21 01:53:56,-4:00,dragonSpawned,Skinny Starchest,Purple,Riverside,5
2b9a8e60-96e4-4d5d-a8af-ab40c59d9752,e7dee0f0-c979-4fde-9e36-f85ef30f688c,2020-03-21 01:53:57,-4:00,dragonSpawned,Misunderstood Tootsnoot,Garnet,Coastal,5
fcd28b84-a1f8-4d76-8d59-9909ea025e45,5ae6f1e7-7ccb-4c83-bddc-8fd65fdd551d,2020-03-21 01:53:57,-4:00,dragonSpawned,Flying Tootfiffle,Rainbow,Coastal,146
08928361-8739-44be-bb9f-83ede1670641,cc052a9c-71b4-43ba-ab55-fa7d1e51578b,2020-03-21 01:53:57,-4:00,dragonSpawned,Sparkly Cracklewing,Golden,Riverside,393
ac939a2b-efef-430c-9436-54d2df09121f,8d288eb6-304f-46c7-ba5c-6a87dd426cf0,2020-03-21 01:53:58,-4:00,dragonSpawned,Happy Torchclaw,Garnet,Coastal,17
52f37e76-609e-4c03-a805-290decc9acb0,b93b3482-661d-4f62-8eb8-bcc107c048c0,2020-03-21 01:53:58,-4:00,dragonSpawned,Appreciative Gloompoof,Garnet,Coastal,18
909a5e12-66bb-4eda-98e1-5947eb072e09,3bc02ad7-aa24-4c77-b295-d9e5174c2eca,2020-03-21 01:53:59,-4:00,dragonSpawned,Laughing Chilltalon,Golden,Riverside,274
0e94c2ad-1372-4830-b72e-d218416d9ba2,f19f1bb5-14d3-4aa8-a168-e7d63ce9570c,2020-03-21 01:53:59,-4:00,dragonSpawned,Solemn Stronkwasp,Golden,Riverside,375
73264880-4bd5-40f1-ba40-dc47a61f6c7d,f96fcb52-8c79-4776-8ac3-9004b0ed131d,2020-03-21 01:53:59,-4:00,dragonSpawned,Unreliable Heatsnoot,Azul,Valley,39
c584af51-d212-4b11-89ed-d4270f532e38,be6df75d-1680-494f-b6b1-e1674555c727,2020-03-21 01:54:00,-4:00,dragonSpawned,Tough Mistwhale,Purple,Riverside,8
1d87a8de-2afe-45e2-82bd-2ff58c18b284,913d9658-2cfe-48ac-ba5e-6a2812863027,2020-03-21 01:54:00,-4:00,dragonSpawned,Smooth Berryscooper,Bronze,Coastal,49
9d68a64e-52fc-4a13-acee-8920ca5ffb45,7a897d14-ca68-45d6-b8f9-3fa17c444648,2020-03-21 01:54:01,-4:00,dragonSpawned,Slow Deathflame,Azul,Valley,37
172708a7-895e-4223-a092-98940fbad43f,86e2756b-49aa-4e75-b1f8-8ad3a671de93,2020-03-21 01:54:01,-4:00,dragonSpawned,Relentless Cuddlemonster,Golden,Riverside,365
1b8f24cd-cb5c-46f1-8103-95b629465183,84ff434a-138a-4a9e-b7ee-37321a918997,2020-03-21 01:54:01,-4:00,dragonSpawned,Bashful Beantalon,Purple,Riverside,8
c40ab84c-a1a0-442f-b6f6-cdc823a136fc,d1fe1e0a-c762-4cd7-bc8f-64471067dc1e,2020-03-21 01:54:02,-4:00,dragonSpawned,Mournful Timefloof,Bronze,Coastal,49
4762f63d-c520-4dbf-b3c5-35491eacf9d3,efc9d358-a01b-442e-b507-a934bb8bd551,2020-03-21 01:54:02,-4:00,dragonSpawned,Blissful Suntail,Purple,Riverside,6
34d6c7f3-3f6f-4397-af9d-a8bab79b3855,ce9571bd-410d-4b32-9b58-d685b294ebfb,2020-03-21 01:54:03,-4:00,dragonSpawned,Little Torchwasp,Alabaster,Valley,73
473547bf-763e-4a4d-a2da-eaf39ad0bde6,f4b974b2-8f06-4df0-a7e7-5b6c77fb93aa,2020-03-21 01:54:03,-4:00,dragonSpawned,Angry Berryinfuser,Emerald,Mountains,14
20fcbbb5-e583-4c18-8b19-8511e83634be,d7c9060d-2e86-43ee-9dbe-3de8df1ffdc0,2020-03-21 01:54:03,-4:00,dragonSpawned,Mournful Dropnook,Alabaster,Valley,70
f89084d1-d0a5-4b6c-801b-4bd8ac35e58c,28624882-d32d-472d-91cd-177afd181e16,2020-03-21 01:54:04,-4:00,dragonSpawned,Shy Beanmixer,Purple,Riverside,12
f482367b-71f1-4f4b-9294-99f07913581d,09bc87e3-f2d4-48fe-b79f-2460c558521e,2020-03-21 01:54:04,-4:00,dragonSpawned,Melodic Brightflare,Bronze,Coastal,39
5402d87b-034b-42e2-ae3c-3eae06dc3fa0,9a687a06-290f-470f-9dd8-826c9adc7703,2020-03-21 01:54:05,-4:00,dragonSpawned,Persistent Windflame,Rainbow,Coastal,201
0df8091d-dd39-43b3-b13a-80a84f23dbb8,20a67a83-fc7b-41b1-b323-5e2df70d6889,2020-03-21 01:54:05,-4:00,dragonSpawned,Loyal Windflea,Onyx,Mountains,334
244edd1d-3894-490c-add9-4ee4df8c08c8,d0f4114d-245e-492b-a495-4c026e94df20,2020-03-21 01:54:05,-4:00,dragonSpawned,Fierce Terrortalon,Emerald,Mountains,20
c490d06c-b69f-490c-9eef-5a411ab38b06,867255b4-35dd-4209-a242-e362637bae49,2020-03-21 01:54:06,-4:00,dragonSpawned,Ambitious Moonhoof,Onyx,Mountains,204
6276e0ff-9547-4ade-b410-c87eb726135f,6052c0f1-38a1-4d0b-ae1e-554e23a4d020,2020-03-21 01:54:06,-4:00,dragonSpawned,Generous Snapclaw,Silver,Coastal,115
1ccdbdb0-2fb2-44df-a20d-47da53d30aee,dfa0539c-1370-4bcc-8bc6-f14c8e50bfe9,2020-03-21 01:54:07,-4:00,dragonSpawned,Apathetic Torchlamp,Alabaster,Valley,43
77e9b51d-6a10-4a0c-8942-d08277902a48,d0fcb0ad-29e3-49fe-95ab-fc93b1c0c92d,2020-03-21 01:54:07,-4:00,dragonSpawned,Mopey Meepinfuser,Emerald,Mountains,20
20b4c1de-d807-467b-9b89-e35d3a2e0b91,2ff22eac-9d66-4568-bac8-a461f889dcaf,2020-03-21 01:54:07,-4:00,dragonSpawned,Silky Darktail,Golden,Riverside,274
b56aa464-1ef1-46ea-912c-4f9d028e3d38,7e65b2b3-8e3c-453a-b2a4-19bcbe510c9e,2020-03-21 01:54:08,-4:00,dragonSpawned,Floating Paleflame,Emerald,Mountains,14
f3174779-29e8-4c36-8d72-260572bb256b,bb143419-86cf-48fd-9db7-a2dacb3edb94,2020-03-21 01:54:08,-4:00,dragonSpawned,Apathetic Deathmixer,Azul,Valley,43
eede53c5-b563-48c1-bb95-69f2ed68d337,8b7436ef-3bd7-4223-9de5-96a502af873c,2020-03-21 01:54:08,-4:00,dragonSpawned,Jeweled Beanfossil,Alabaster,Valley,50
81b4091e-cd00-4bfa-8215-02ee77e0e336,971f6137-a2c3-4482-9a61-7f748b6bde1c,2020-03-21 01:54:09,-4:00,dragonSpawned,Whimsical Windneedle,Bronze,Coastal,39
5537577c-76a3-463d-a8cc-69e620966ed3,f91c7a7d-0a98-45ff-b6c9-30b48e2bacd2,2020-03-21 01:54:09,-4:00,dragonSpawned,Solemn Divefang,Onyx,Mountains,302
268ed127-40c1-4f63-abeb-222cf333f9a4,b1b5acbf-8712-49cc-86cc-e7f585943135,2020-03-21 01:54:10,-4:00,dragonSpawned,Generous Crystalskunk,Alabaster,Valley,46
572c9b2c-ebe6-4b0b-92f0-17a9e513d6da,416b0d98-4363-4d92-a922-ec603c1df0ea,2020-03-21 01:54:10,-4:00,dragonSpawned,Ancient Fogwhale,Garnet,Coastal,15
f1ecca11-d14e-47c3-bd79-68d23824f4ad,91f10fd4-a58b-4eb7-a420-fd6efe4b47e5,2020-03-21 01:54:10,-4:00,dragonSpawned,Silky Divedestroyer,Emerald,Mountains,16
8483c31f-9559-4b96-bbc9-ff6ea7ee16eb,838e2221-9aea-4d98-939b-0eef7b37827f,2020-03-21 01:54:11,-4:00,dragonSpawned,Floating Heatmate,Rainbow,Coastal,276
cd775c8d-d4d5-4f6b-b930-806a702e0106,5c2416de-eba0-4a07-b7de-f0bee2652c5b,2020-03-21 01:54:11,-4:00,dragonSpawned,Little Shineskunk,Onyx,Mountains,256
ad71fbff-267d-4f31-b90b-9465fbba484b,ff4773de-dc20-4fce-b098-7751ece85665,2020-03-21 01:54:12,-4:00,dragonSpawned,Appreciative Nightfeather,Rainbow,Coastal,320
0ff14994-fdcf-4030-987a-dc32a7c8c8c9,afd522df-d453-448f-a923-3b66a7c8f35e,2020-03-21 01:54:12,-4:00,dragonSpawned,Late Merryknap,Garnet,Coastal,18
db4cce24-cf67-4beb-b80c-1fc80a18ebb8,2887445e-9a7e-40a4-890e-3df1bbb08861,2020-03-21 01:54:12,-4:00,dragonSpawned,Shy Wildinfuser,Azul,Valley,43
ccd44502-bb37-4ef1-b50a-87e5b22d8f22,460b122c-513d-48b7-b9d1-b32294206887,2020-03-21 01:54:13,-4:00,dragonSpawned,Apathetic Blazepoof,Alabaster,Valley,83
8cf16546-47d9-4930-9a0f-5d81aac186f8,b4046db6-1dbc-4b8a-9fa7-2f6f1b55952b,2020-03-21 01:54:13,-4:00,dragonSpawned,Helpful Stonewing,Garnet,Coastal,10
bdc0d185-aadc-4ece-9a94-74f8d2aac751,72c3147d-f86c-4fa3-949a-b84fd922efe5,2020-03-21 01:54:14,-4:00,dragonSpawned,Shiny Cuddlechest,Azul,Valley,42
5530e454-fe24-49dc-ad0d-353244f702f8,58d5b1f8-2607-4b85-ba80-055594be4a18,2020-03-21 01:54:14,-4:00,dragonSpawned,Fast Sunfeather,Golden,Riverside,430
0c68115f-131e-43ea-8d54-523a2199d287,3dcc89d4-f507-460c-bc3e-935d5791de6a,2020-03-21 01:54:14,-4:00,dragonSpawned,Smooth Shivermonster,Emerald,Mountains,22
e87f4af1-bf53-4192-8ea6-c0d1f1cccc4a,68dc82c5-91d4-4aed-b166-bcb76561f30d,2020-03-21 01:54:15,-4:00,dragonSpawned,Mopey Timeskunk,Bronze,Coastal,63
0038bd0d-2ab3-4445-9c7d-ca99b05bbe28,f4b19492-6dc0-47a8-ab49-b973446ad222,2020-03-21 01:54:15,-4:00,dragonSpawned,Irritated Deathbones,Garnet,Coastal,7
115c918e-2d5f-44e8-93f9-b19f0a011ad2,e4eda86a-cacc-4021-b4ec-2c8cfbf16072,2020-03-21 01:54:16,-4:00,dragonSpawned,Bashful Cacklesnoot,Emerald,Mountains,19
783b48df-913a-4dcc-96c0-c65c94d79e94,1838da0f-b97e-47b5-af78-32f370983600,2020-03-21 01:54:16,-4:00,dragonSpawned,Flying Moonpearl,Silver,Coastal,104
e3c21953-a7d1-4d23-8b50-4e0d5d9a70f2,4e35daa1-fe22-4356-862d-23882ea59f9b,2020-03-21 01:54:16,-4:00,dragonSpawned,Ethical Bonemate,Bronze,Coastal,61
964b4d4f-95a2-4889-bde7-8a16631db6d8,7bdf6d4e-b84d-4b09-bb85-5d28ed80bfeb,2020-03-21 01:54:17,-4:00,dragonSpawned,Whimsical Frostfang,Golden,Riverside,228
1a86a1cb-65e6-4068-9417-e1548fa29126,2fa542cc-c1b4-4172-aff9-5530a622b664,2020-03-21 01:54:17,-4:00,dragonSpawned,Abnormal Honeyheart,Purple,Riverside,6
d48f8b41-a21e-40f6-8f4f-05f997c14a01,419a953d-1a71-4d0c-88cd-415ba672b6c5,2020-03-21 01:54:18,-4:00,dragonSpawned,Floating Meepneedle,Garnet,Coastal,13
020abe3f-8bf6-4d68-8d4b-4308c8974f40,0c860b80-7c45-4f04-aa99-a18c396ab452,2020-03-21 01:54:18,-4:00,dragonSpawned,Appreciative Snoreneedle,Onyx,Mountains,249
a339d1a5-1351-4309-8965-760044c0358f,4ffe0d11-410e-4eb3-be14-b041671a7ae9,2020-03-21 01:54:18,-4:00,dragonSpawned,Appreciative Burpchest,Golden,Riverside,220
47f84e9d-4786-469c-b684-77b5be8ee4ac,866f9b4f-01f3-4adf-ba4c-026b208ac519,2020-03-21 01:54:19,-4:00,dragonSpawned,Devoted Wildball,Garnet,Coastal,7
03f8b1e0-bd40-44aa-a578-08c3ac45c05a,b803116e-7c7c-4101-9330-038285e25c98,2020-03-21 01:54:19,-4:00,dragonSpawned,Unfaithful Crystalspine,Silver,Coastal,90
0ec391e4-303e-4878-9c1a-90ab7b5ea587,78fe67c8-f54f-4925-98f1-dbed60d81f1c,2020-03-21 01:54:20,-4:00,dragonSpawned,Ancient Discordwhale,Alabaster,Valley,46
f3a9234e-4e46-48f3-b96d-837cf7a0bb72,9911a869-dfc0-4a79-902e-bf57eb0b859b,2020-03-21 01:54:20,-4:00,dragonSpawned,Happy Whistleball,Bronze,Coastal,45
7e27297e-18e4-4524-83b6-b6914aa055a1,78ad3eaa-03c4-4ee1-ac2c-f3dbc5fd91fe,2020-03-21 01:54:20,-4:00,dragonSpawned,Happy Blazenose,Alabaster,Valley,72
443138be-35f5-4d63-9f8f-4745220eab42,e720fcc4-02c6-43b8-8d8c-dcbcc1e01c4b,2020-03-21 01:54:21,-4:00,dragonSpawned,Ancient Beantalon,Rainbow,Coastal,242
8644b639-d639-476e-a76c-3f4da23bfabc,498d2f4b-7c67-4abc-bfdd-355e7f752d10,2020-03-21 01:54:21,-4:00,dragonSpawned,Colossal Snapflyer,Garnet,Coastal,17
de71c46d-bf98-47ab-b6c1-12b1270b8826,37a13b29-25ae-4e7b-bc8e-403bdf785307,2020-03-21 01:54:22,-4:00,dragonSpawned,Sitting Smokeray,Alabaster,Valley,54
7f4db932-410c-45ff-b1aa-f3c31874a36a,b2ade663-1cf8-400f-897a-a2d923c2a323,2020-03-21 01:54:22,-4:00,dragonSpawned,Persistent Tootdevourer,Azul,Valley,46
